session,max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing))
Ses02M_script01_2_F001,7249.0,7086.375,15441.984375
Ses02M_script01_2_F002,7702.0,7279.33333333,77630.5555556
Ses02M_script01_2_F003,7917.0,7666.25,36349.6875
Ses02M_script01_2_F005,7385.0,7193.5,18696.75
Ses02M_script01_2_F006,7019.0,6798.71428571,33264.2040816
Ses02M_script01_2_F010,7482.0,7134.75,48387.3125
Ses02M_script01_2_F013,7557.0,7355.85714286,15406.6938776
Ses02M_script01_2_M001,7229.0,7008.0,27157.0
Ses02M_script01_2_M004,7380.0,7182.5,30045.25
Ses02M_script01_2_M005,7203.0,7120.33333333,3483.55555556
Ses02M_script01_2_M007,7336.0,7241.25,3644.6875
Ses02M_script01_2_M016,7839.0,7506.8,64835.36
Ses02M_script01_2_M017,7420.0,6930.4,92677.84
Ses02M_script01_3_F001,7310.0,7180.25,15345.6875
Ses02M_script01_3_F002,7805.0,7216.4,160150.84
Ses02M_script01_3_F003,8436.0,7402.42857143,213182.244898
Ses02M_script01_3_F007,8006.0,7553.0,153626.666667
Ses02M_script01_3_F008,7695.0,7496.0,12417.1428571
Ses02M_script01_3_F009,7552.0,7179.77777778,42461.0617284
Ses02M_script01_3_F012,7850.0,7346.57142857,100515.387755
Ses02M_script01_3_F013,7254.0,7169.0,2478.5
Ses02M_script01_3_F019,8228.0,7515.15789474,128354.132964
Ses02M_script01_3_F021,7716.0,7421.57142857,38272.8163265
Ses02M_script01_3_F025,7982.0,7319.85714286,130868.408163
Ses02M_script01_3_F026,8229.0,7405.84210526,126680.238227
Ses02M_script01_3_F027,8061.0,7428.25,69078.4375
Ses02M_script01_3_F028,7582.0,7049.16666667,110643.138889
Ses02M_script01_3_M000,7445.0,7165.83333333,44020.4722222
Ses02M_script01_3_M020,7511.0,7263.375,46220.484375
Ses02M_script01_3_M021,7493.0,7404.5,2682.58333333
Ses02M_script01_3_M022,7616.0,7324.09090909,19557.5371901
Ses02M_script01_3_M025,7481.0,7393.28571429,5816.20408163
Ses02M_script01_3_M026,7489.0,7181.0,36220.3333333
Ses02M_script01_3_M027,7608.0,7106.57142857,94904.5306122
Ses02M_script01_3_M028,7654.0,7201.4,93853.9066667
Ses02M_script01_3_M029,7472.0,7085.3,60615.51
Ses02M_script01_3_M030,7776.0,7325.24242424,64442.1836547
Ses02M_script01_3_M031,7679.0,7159.125,107819.526042
Ses02M_script01_3_M032,7919.0,7225.70731707,77788.5972635
Ses02M_script01_3_M033,7692.0,7154.37777778,101610.457284
Ses02M_script01_3_M034,8052.0,7370.03846154,67232.4215976
Ses02M_script01_3_M035,7630.0,7351.92857143,28638.994898
Ses02M_script01_3_M036,7587.0,7401.5,22909.5833333
Ses02M_script02_1_F000,7388.0,7358.5,870.25
Ses02M_script02_1_F001,7163.0,7120.0,833.5
Ses02M_script02_1_F005,7509.0,7428.66666667,11074.8888889
Ses02M_script02_1_F006,7285.0,7035.66666667,33326.2222222
Ses02M_script02_1_F011,7664.0,7529.33333333,35468.2222222
Ses02M_script02_1_F016,7140.0,7071.33333333,4301.55555556
Ses02M_script02_1_F017,7018.0,7018.0,0.0
Ses02M_script02_1_F018,7307.0,6900.95,63396.8475
Ses02M_script02_1_F020,7501.0,7295.0,30034.6666667
Ses02M_script02_1_F021,7393.0,7318.0,5625.0
Ses02M_script02_2_F005,7317.0,6910.53333333,76234.7822222
Ses02M_script02_2_F006,7365.0,7136.0,23575.25
Ses02M_script02_2_F011,7584.0,6989.375,91977.9010417
Ses02M_script02_2_F013,7635.0,7335.23076923,35117.8698225
Ses02M_script02_2_F015,7451.0,7145.33333333,32753.0555556
Ses02M_script02_2_F016,7580.0,7124.41176471,65546.4775087
Ses02M_script02_2_F017,7984.0,7191.58823529,127091.065744
Ses02M_script02_2_F018,7589.0,7034.0,76408.75
Ses02M_script02_2_F019,7647.0,7220.09090909,87511.9008264
Ses02M_script02_2_F020,7790.0,7239.6,71253.24
Ses02M_script02_2_F021,7345.0,7345.0,0.0
Ses02M_script02_2_F022,7568.0,7568.0,0.0
Ses02M_script02_2_F031,7446.0,7257.5,25735.45
Ses02M_script02_2_F034,8354.0,7521.0,138241.857143
Ses02M_script02_2_F037,7601.0,7303.66666667,45189.2222222
Ses02M_script02_2_F038,7485.0,7213.07142857,47180.0663265
Ses02M_script02_2_F042,7816.0,7376.6,65009.44
Ses02M_script02_2_F044,7846.0,7664.5,13814.75
Ses02M_script02_2_F045,7834.0,7573.33333333,118939.555556
Ses02M_script02_2_F046,7147.0,7060.0,7569.0
Ses02M_script02_2_M000,7262.0,6473.0,311514.0
Ses02M_script02_2_M001,7134.0,7091.66666667,1476.22222222
Ses02M_script02_2_M002,7134.0,6845.55555556,43994.4691358
Ses02M_script02_2_M010,7100.0,6985.5,12386.25
Ses02M_script02_2_M015,7501.0,7073.86956522,66328.9829868
Ses02M_script02_2_M016,7371.0,7155.77777778,17765.7283951
Ses02M_script02_2_M017,7727.0,7301.08333333,61360.4097222
Ses02M_script02_2_M021,7624.0,7167.4,64530.44
Ses02M_script02_2_M022,7522.0,7203.75,52396.1875
Ses02M_script02_2_M023,7283.0,7091.66666667,19840.2222222
Ses02M_script02_2_M025,7641.0,7488.0,18438.0
Ses02M_script02_2_M029,7608.0,6967.6,130567.36
Ses02M_script02_2_M035,7402.0,7319.5,3206.75
Ses02M_script02_2_M037,7488.0,7040.85714286,125228.693878
Ses02M_script02_2_M038,7475.0,7239.81818182,45025.2396694
Ses02M_script02_2_M040,7849.0,7505.875,50146.859375
Ses02M_script02_2_M041,7644.0,7348.41666667,34798.0763889
Ses02M_script02_2_M042,7504.0,7389.75,19296.1875
Ses02M_script02_2_M045,7383.0,6891.625,244978.234375
Ses02M_script02_2_M046,7374.0,7330.5,1892.25
Ses02M_script03_1_F003,7933.0,7306.25,207691.1875
Ses02M_script03_1_F006,7431.0,7098.4,65748.24
Ses02M_script03_1_F007,7345.0,6946.875,120379.609375
Ses02M_script03_1_F015,7586.0,7248.2,72177.36
Ses02M_script03_1_F021,7433.0,7171.0,24147.6
Ses02M_script03_1_F022,7885.0,7019.0,121632.6
Ses02M_script03_1_F023,7434.0,7180.84615385,19242.1301775
Ses02M_script03_1_F024,7673.0,7315.6,62787.44
Ses02M_script03_1_F025,7497.0,7227.88888889,30624.9876543
Ses02M_script03_1_F027,7781.0,7077.93333333,128084.728889
Ses02M_script03_1_F028,7674.0,7310.88888889,39579.2098765
Ses02M_script03_1_F029,7340.0,6908.6,128347.44
Ses02M_script03_1_M007,7111.0,6805.0,80124.5
Ses02M_script03_1_M008,7625.0,7238.5,41003.5
Ses02M_script03_1_M009,7767.0,7392.0,74632.6666667
Ses02M_script03_1_M010,7586.0,6932.57142857,356514.244898
Ses02M_script03_1_M011,7670.0,6932.11111111,214139.098765
Ses02M_script03_1_M016,7562.0,7274.85714286,24697.5510204
Ses02M_script03_1_M024,7387.0,7004.71428571,64172.2040816
Ses02M_script03_1_M029,7078.0,6928.2,10880.96
Ses02M_script03_1_M031,6956.0,6668.8,107827.76
Ses02M_script03_2_F002,7483.0,7240.44444444,29820.2469136
Ses02M_script03_2_F003,7700.0,7367.0,60004.0
Ses02M_script03_2_F005,7280.0,7228.66666667,3051.55555556
Ses02M_script03_2_F006,7296.0,7064.0,25406.0
Ses02M_script03_2_F007,7434.0,7065.77777778,44524.8395062
Ses02M_script03_2_F009,7343.0,7152.33333333,20419.5555556
Ses02M_script03_2_F011,7638.0,7072.375,167169.984375
Ses02M_script03_2_F012,7584.0,7315.2,38611.36
Ses02M_script03_2_F014,6891.0,6797.5,8742.25
Ses02M_script03_2_F015,8003.0,7429.88888889,81695.654321
Ses02M_script03_2_F019,6928.0,6613.66666667,53102.8888889
Ses02M_script03_2_F023,7527.0,7062.76923077,117811.715976
Ses02M_script03_2_F024,7502.0,7276.85714286,23287.2653061
Ses02M_script03_2_F028,7281.0,6990.25,62748.6875
Ses02M_script03_2_F035,7421.0,6750.375,82489.734375
Ses02M_script03_2_F036,6409.0,6210.25,21762.6875
Ses02M_script03_2_F037,7447.0,6873.45454545,160858.066116
Ses02M_script03_2_F038,7302.0,6826.46153846,120858.556213
Ses02M_script03_2_F039,7264.0,6962.375,49349.734375
Ses02M_script03_2_F040,7252.0,7054.0,16212.5
Ses02M_script03_2_F041,7474.0,6958.40909091,87973.1508264
Ses02M_script03_2_F042,6644.0,6232.71428571,100673.632653
Ses02M_script03_2_M000,7334.0,7062.0,22216.0
Ses02M_script03_2_M001,7320.0,7000.42857143,96092.5306122
Ses02M_script03_2_M003,7396.0,7251.375,22335.484375
Ses02M_script03_2_M005,7258.0,6925.2,111666.96
Ses02M_script03_2_M007,7465.0,7214.0,42635.0
Ses02M_script03_2_M010,7423.0,7310.0,4852.5
Ses02M_script03_2_M011,7495.0,7112.5,67003.75
Ses02M_script03_2_M012,7403.0,7052.76923077,46648.4852071
Ses02M_script03_2_M016,7402.0,7286.4,11006.64
Ses02M_script03_2_M018,7464.0,7161.66666667,35261.2222222
Ses02M_script03_2_M024,7292.0,7049.375,30952.984375
Ses02M_script03_2_M026,6991.0,6779.16666667,73081.8055556
Ses02M_script03_2_M027,7328.0,7096.71428571,36891.9183673
Ses02M_script03_2_M031,7501.0,7190.33333333,36374.0
Ses02M_script03_2_M032,7302.0,7101.0,23330.8
Ses02M_script03_2_M033,7218.0,7088.0,12844.0
Ses02M_script03_2_M039,7175.0,6755.33333333,92820.2222222
Ses02M_script03_2_M040,6932.0,6754.8,14124.16
Ses02M_script03_2_M041,7450.0,7222.5,69699.25
Ses02M_script03_2_M042,7542.0,7060.16666667,85187.6388889
Ses02M_script03_2_M043,7141.0,6934.0,35907.5
Ses02M_script03_2_M044,6930.0,6822.33333333,6836.22222222
Ses02M_script03_2_M045,6603.0,6502.0,16454.0
Ses02M_script03_2_M046,7175.0,6799.0,141376.0
Ses02M_script03_2_M047,7178.0,6702.57894737,114388.243767
Ses03F_impro01_F002,7466.0,7418.0,1638.0
Ses03F_impro01_M001,7281.0,7114.625,12949.484375
Ses03F_impro01_M002,7288.0,6769.13333333,77063.1822222
Ses03F_impro01_M003,7140.0,7133.0,49.0
Ses03F_impro01_M004,6971.0,6719.0,47602.5
Ses03F_impro01_M005,6973.0,6857.33333333,7437.55555556
Ses03F_impro02_F000,7548.0,7369.33333333,17027.5555556
Ses03F_impro02_F001,7411.0,7237.5,30102.25
Ses03F_impro02_F008,7740.0,7216.80769231,49008.8476331
Ses03F_impro02_F010,7570.0,7415.0,12950.0
Ses03F_impro02_F011,7641.0,7381.875,28637.859375
Ses03F_impro02_F012,7247.0,7247.0,0.0
Ses03F_impro02_F015,7319.0,7149.33333333,32433.5555556
Ses03F_impro02_F018,7658.0,7352.42857143,47625.1020408
Ses03F_impro02_F019,7519.0,7278.25,16939.9375
Ses03F_impro02_F020,7614.0,7413.85714286,13739.5510204
Ses03F_impro02_F021,7657.0,7394.07692308,96373.7633136
Ses03F_impro02_F023,7868.0,7712.25,16797.1875
Ses03F_impro02_F024,7235.0,7088.0,10535.25
Ses03F_impro02_F025,7484.0,7330.66666667,23371.5555556
Ses03F_impro02_F026,7673.0,7409.0,49576.5
Ses03F_impro02_F027,7640.0,7311.09090909,54032.2644628
Ses03F_impro02_F028,7994.0,7670.5,64172.75
Ses03F_impro02_F029,7729.0,7220.88235294,106376.927336
Ses03F_impro02_F031,7589.0,7338.0,57001.25
Ses03F_impro02_F032,7555.0,7540.0,225.0
Ses03F_impro02_F034,7849.0,7531.66666667,46491.8888889
Ses03F_impro02_F035,8215.0,7448.42857143,175145.959184
Ses03F_impro02_F036,7850.0,7352.58333333,56674.2430556
Ses03F_impro02_F037,7998.0,7315.6,67060.7733333
Ses03F_impro02_F038,7495.0,7227.4,38257.84
Ses03F_impro02_F039,7927.0,7494.0,86411.1428571
Ses03F_impro02_F040,7460.0,7361.33333333,5353.55555556
Ses03F_impro02_F041,7807.0,7420.53846154,100374.710059
Ses03F_impro02_F042,7187.0,7167.0,722.666666667
Ses03F_impro02_F043,7371.0,7243.0,10148.5
Ses03F_impro02_M000,7054.0,6920.0,11882.0
Ses03F_impro02_M001,7099.0,6693.0,109612.714286
Ses03F_impro02_M007,7341.0,7146.5,34060.9166667
Ses03F_impro02_M014,7657.0,7372.5,64948.75
Ses03F_impro02_M016,7730.0,7476.5,27476.25
Ses03F_impro02_M017,7157.0,7016.66666667,23384.2222222
Ses03F_impro02_M018,7253.0,7129.25,4229.1875
Ses03F_impro02_M019,7249.0,7132.6,7398.84
Ses03F_impro02_M020,7182.0,7047.375,8197.484375
Ses03F_impro02_M021,7356.0,7034.75,37633.1875
Ses03F_impro02_M024,7063.0,6971.75,3458.6875
Ses03F_impro02_M025,7266.0,7156.75,7133.1875
Ses03F_impro02_M027,7327.0,7138.61538462,12734.0828402
Ses03F_impro02_M028,7355.0,7011.1,51971.09
Ses03F_impro02_M029,7195.0,6869.44444444,50818.2469136
Ses03F_impro02_M031,7342.0,7175.75,11503.1875
Ses03F_impro03_F014,7049.0,6893.0,26076.5
Ses03F_impro03_F015,7567.0,7169.85714286,46797.122449
Ses03F_impro03_F018,7368.0,7150.0,23269.5
Ses03F_impro03_F019,7312.0,7022.0,45527.6363636
Ses03F_impro03_F020,7567.0,7088.83333333,180990.138889
Ses03F_impro03_F021,7512.0,7075.63636364,44691.322314
Ses03F_impro03_M015,7274.0,6982.77777778,30430.8395062
Ses03F_impro04_F002,7591.0,7259.42857143,44785.1020408
Ses03F_impro04_F022,7737.0,7476.4,25380.64
Ses03F_impro04_F023,7705.0,7502.75,20221.1875
Ses03F_impro04_F024,7648.0,7511.0,31588.6666667
Ses03F_impro04_M000,6955.0,6826.8,10960.56
Ses03F_impro04_M001,7068.0,6964.8,8516.16
Ses03F_impro04_M002,7162.0,7013.0,20229.1428571
Ses03F_impro04_M003,7128.0,7069.0,3128.33333333
Ses03F_impro04_M004,7102.0,7005.5,6612.75
Ses03F_impro04_M005,7012.0,6807.0,44836.0
Ses03F_impro04_M006,7154.0,7099.4,1665.84
Ses03F_impro04_M007,7372.0,7198.0,10516.5
Ses03F_impro04_M008,7343.0,7071.15384615,22015.9763314
Ses03F_impro04_M009,7463.0,7023.33333333,88844.6666667
Ses03F_impro04_M010,7215.0,6910.1,48502.89
Ses03F_impro04_M011,7134.0,7099.0,1225.0
Ses03F_impro04_M012,7202.0,7026.25,13167.0208333
Ses03F_impro04_M013,7102.0,6768.0,55053.0
Ses03F_impro04_M014,7312.0,6761.2,259225.36
Ses03F_impro04_M015,7111.0,6796.625,38687.484375
Ses03F_impro04_M016,7148.0,6969.4,19161.44
Ses03F_impro04_M017,7153.0,6894.0,52417.1428571
Ses03F_impro04_M018,7144.0,6783.125,47199.109375
Ses03F_impro04_M019,7043.0,6863.66666667,13843.8888889
Ses03F_impro05_F002,7470.0,7196.66666667,37145.2222222
Ses03F_impro05_F005,7829.0,7176.14285714,136871.55102
Ses03F_impro05_F007,7470.0,7114.33333333,52253.7777778
Ses03F_impro05_F008,7448.0,7153.0,35438.0
Ses03F_impro05_F009,7435.0,7191.42857143,28766.8163265
Ses03F_impro05_F010,7123.0,6809.25,38991.6875
Ses03F_impro05_F011,7166.0,6878.81818182,50281.9669421
Ses03F_impro05_F015,7473.0,7095.8,68866.16
Ses03F_impro05_F016,7190.0,6838.8,57958.76
Ses03F_impro05_F017,7199.0,6944.66666667,25561.5555556
Ses03F_impro05_M003,7379.0,7047.25,37034.0208333
Ses03F_impro05_M008,7126.0,6796.92307692,49503.9171598
Ses03F_impro05_M009,7016.0,6827.0,12435.3333333
Ses03F_impro05_M011,7059.0,6838.22222222,14456.8395062
Ses03F_impro05_M013,6847.0,6693.25,9630.4375
Ses03F_impro05_M014,7016.0,6949.0,2232.5
Ses03F_impro06_F000,7647.0,7254.42857143,49669.6734694
Ses03F_impro06_F001,7423.0,7159.33333333,24477.5555556
Ses03F_impro06_F002,7446.0,7257.5,15768.0
Ses03F_impro06_F003,7389.0,7056.45454545,25948.7933884
Ses03F_impro06_F004,7609.0,7318.28571429,27334.2040816
Ses03F_impro06_F005,7596.0,7263.23529412,33461.5916955
Ses03F_impro06_F006,7457.0,7210.14285714,38224.6938776
Ses03F_impro06_F007,7450.0,7250.8,16557.36
Ses03F_impro06_F008,7567.0,7347.0,16671.2
Ses03F_impro06_F009,7349.0,7069.0,51298.6666667
Ses03F_impro06_F010,7750.0,7316.0,40131.7
Ses03F_impro06_F011,7562.0,7374.88888889,9501.43209877
Ses03F_impro06_F012,7674.0,7325.57142857,45499.6734694
Ses03F_impro06_F013,7701.0,7349.9,49593.49
Ses03F_impro06_F014,7389.0,7062.46153846,39913.6331361
Ses03F_impro06_F015,7515.0,7303.33333333,21030.8888889
Ses03F_impro06_F016,7468.0,7204.0,43191.7777778
Ses03F_impro06_F017,7580.0,7335.8,27006.16
Ses03F_impro06_F018,7453.0,7168.6,71013.84
Ses03F_impro06_F019,7485.0,7290.5,9230.91666667
Ses03F_impro06_F020,7737.0,7322.55555556,32034.5802469
Ses03F_impro06_F021,7496.0,7328.36363636,9896.59504132
Ses03F_impro06_F022,7656.0,7276.44444444,53847.3580247
Ses03F_impro06_F023,7512.0,7193.3,75357.01
Ses03F_impro06_F024,7472.0,7349.0,6863.33333333
Ses03F_impro06_F025,7832.0,7305.44444444,38047.691358
Ses03F_impro06_F026,7440.0,7099.27272727,51078.9256198
Ses03F_impro06_F027,7435.0,7205.42857143,28540.244898
Ses03F_impro06_F028,8168.0,7401.25,138635.9375
Ses03F_impro06_F029,7718.0,7327.14285714,92232.5510204
Ses03F_impro06_F030,7413.0,7247.0,25060.4
Ses03F_impro06_F031,7664.0,7383.125,38970.609375
Ses03F_impro06_F032,7744.0,7464.66666667,51526.2222222
Ses03F_impro06_F033,7541.0,7328.125,20038.859375
Ses03F_impro06_F034,7589.0,7248.2,23447.16
Ses03F_impro06_F035,7340.0,7069.6,25070.24
Ses03F_impro06_M000,7228.0,7011.5,33384.25
Ses03F_impro06_M001,7208.0,6982.33333333,46148.5555556
Ses03F_impro06_M002,7159.0,7012.92307692,7294.68639053
Ses03F_impro06_M003,7228.0,6990.4,32038.24
Ses03F_impro06_M004,7136.0,7039.5,5561.58333333
Ses03F_impro06_M005,7217.0,6821.125,129080.609375
Ses03F_impro06_M006,7288.0,6805.8,97500.96
Ses03F_impro06_M007,7464.0,6956.66666667,120939.222222
Ses03F_impro06_M008,7172.0,7110.0,3496.5
Ses03F_impro06_M009,7464.0,7117.33333333,51742.2222222
Ses03F_impro06_M010,7171.0,7126.75,4226.1875
Ses03F_impro06_M011,7225.0,6668.45454545,114238.975207
Ses03F_impro06_M012,7108.0,6742.33333333,67676.5555556
Ses03F_impro06_M013,7131.0,6958.6,26486.64
Ses03F_impro06_M014,7247.0,7172.66666667,2112.22222222
Ses03F_impro06_M015,7020.0,6716.75,70694.6875
Ses03F_impro06_M016,7120.0,6768.28571429,56074.7755102
Ses03F_impro07_F001,7333.0,6969.16666667,70908.8055556
Ses03F_impro07_F004,7324.0,7161.75,19066.1875
Ses03F_impro07_F005,7410.0,7162.42857143,56477.9591837
Ses03F_impro07_F012,7339.0,7159.5,12191.25
Ses03F_impro07_F013,7276.0,6798.9,110164.29
Ses03F_impro07_F015,7253.0,7120.8,6157.76
Ses03F_impro07_F017,7093.0,7003.75,6805.6875
Ses03F_impro07_F019,7624.0,7212.2,98983.76
Ses03F_impro07_F023,7966.0,7142.33333333,284885.555556
Ses03F_impro07_F025,7045.0,6924.75,10467.1875
Ses03F_impro07_F031,7143.0,7047.83333333,7106.47222222
Ses03F_impro07_F032,7608.0,7051.0,112242.333333
Ses03F_impro07_F034,7169.0,6893.25,53871.1875
Ses03F_impro07_F035,7030.0,7017.33333333,176.222222222
Ses03F_impro07_M000,7149.0,7069.2,7962.96
Ses03F_impro07_M001,6966.0,6919.33333333,1611.55555556
Ses03F_impro07_M003,6809.0,6769.0,2602.66666667
Ses03F_impro07_M004,7055.0,6985.0,2351.5
Ses03F_impro07_M012,6804.0,6725.5,6162.25
Ses03F_impro07_M021,7095.0,6827.83333333,29506.1388889
Ses03F_impro07_M023,6762.0,6690.66666667,3104.88888889
Ses03F_impro07_M025,7214.0,6993.33333333,45627.5555556
Ses03F_impro07_M033,7288.0,6829.66666667,108348.222222
Ses03F_impro07_M034,7376.0,7195.66666667,45520.2222222
Ses03F_impro07_M035,7163.0,6894.5,51368.25
Ses03F_impro08_F000,6997.0,6955.66666667,2944.88888889
Ses03F_impro08_F001,6785.0,6416.5,135792.25
Ses03F_impro08_F002,7228.0,6816.45454545,71285.7024793
Ses03F_impro08_F003,6960.0,6698.44444444,57915.8024691
Ses03F_impro08_F004,7108.0,6844.0,36419.1428571
Ses03F_impro08_F005,7492.0,6952.30769231,45365.7514793
Ses03F_impro08_F006,6930.0,6736.2,14374.56
Ses03F_impro08_F007,7053.0,6858.8,24295.36
Ses03F_impro08_F008,7558.0,6984.75,75664.9375
Ses03F_impro08_F009,7332.0,7017.30769231,42642.9822485
Ses03F_impro08_F010,7388.0,6824.33333333,77374.5079365
Ses03F_impro08_F011,7216.0,6995.75,25507.1875
Ses03F_impro08_F012,7251.0,6765.7,107600.81
Ses03F_impro08_F013,7093.0,6849.33333333,35026.8888889
Ses03F_impro08_F014,7459.0,6916.55555556,148901.802469
Ses03F_impro08_F015,7617.0,7093.0,115784.666667
Ses03F_impro08_F016,7467.0,7350.5,12022.75
Ses03F_impro08_F020,7124.0,7001.5,15006.25
Ses03F_impro08_F021,6999.0,6999.0,0.0
Ses03F_impro08_F022,7219.0,7038.75,17027.1875
Ses03F_impro08_F023,7242.0,6909.28571429,34355.0612245
Ses03F_impro08_F024,7235.0,6893.0,117481.5
Ses03F_impro08_F025,7246.0,7107.0,24164.6666667
Ses03F_impro08_F026,7283.0,7090.0,37249.0
Ses03F_impro08_F027,7357.0,6848.3125,158589.714844
Ses03F_impro08_F028,7194.0,6865.77777778,36853.7283951
Ses03F_impro08_F029,7122.0,6985.4,13005.84
Ses03F_impro08_M000,7253.0,6913.77777778,62845.2839506
Ses03F_impro08_M006,7628.0,6947.66666667,141928.222222
Ses03F_impro08_M007,7081.0,6922.66666667,12902.8888889
Ses03F_impro08_M008,7562.0,7058.7,153383.61
Ses03F_impro08_M009,7050.0,6477.8,198668.56
Ses03F_impro08_M010,7329.0,6912.66666667,71719.5555556
Ses03F_impro08_M011,7143.0,6897.0,31490.8888889
Ses03F_impro08_M012,6951.0,6891.66666667,2360.22222222
Ses03F_impro08_M014,7147.0,6766.57142857,65270.5306122
Ses03F_impro08_M015,7345.0,6894.375,157526.484375
Ses03F_impro08_M021,7301.0,6963.75,78902.6875
Ses03F_script01_1_F004,7646.0,7289.75,72575.1875
Ses03F_script01_1_F005,7428.0,7233.0,10166.3333333
Ses03F_script01_1_F007,7348.0,7140.375,30793.484375
Ses03F_script01_1_F010,7917.0,7541.0,114143.6
Ses03F_script01_1_F014,7458.0,7192.16666667,18585.8055556
Ses03F_script01_1_F017,7375.0,7130.66666667,24614.3333333
Ses03F_script01_1_F019,7549.0,7426.0,7739.2
Ses03F_script01_1_F021,7515.0,7041.3,83663.01
Ses03F_script01_1_F030,7396.0,7209.625,12583.984375
Ses03F_script01_1_F031,7448.0,7303.0,9935.66666667
Ses03F_script01_1_F045,7549.0,7451.8,9335.36
Ses03F_script01_1_F046,7228.0,6994.75,37973.1875
Ses03F_script01_1_F050,7645.0,7435.8,28195.76
Ses03F_script01_1_F052,7643.0,7392.375,23332.484375
Ses03F_script01_1_F053,7435.0,7292.11111111,5197.20987654
Ses03F_script01_1_M000,7046.0,6755.5,71143.25
Ses03F_script01_1_M001,7321.0,7144.25,13949.6875
Ses03F_script01_1_M002,7326.0,6885.16666667,99789.8055556
Ses03F_script01_1_M003,7268.0,6877.27272727,33906.7438017
Ses03F_script01_1_M004,7492.0,7149.27272727,17749.4710744
Ses03F_script01_1_M005,7299.0,7073.66666667,12703.5555556
Ses03F_script01_1_M006,7298.0,6994.33333333,70857.8888889
Ses03F_script01_1_M007,7142.0,7062.6,5333.44
Ses03F_script01_1_M008,7300.0,7009.27272727,58150.3801653
Ses03F_script01_1_M009,7269.0,7005.36363636,32683.1404959
Ses03F_script01_1_M016,7450.0,7066.875,49912.109375
Ses03F_script01_1_M017,7298.0,7180.0,5311.5
Ses03F_script01_1_M018,7390.0,6963.75,98900.6875
Ses03F_script01_1_M020,7266.0,6943.77777778,59129.2839506
Ses03F_script01_1_M021,7215.0,6793.75,44740.6875
Ses03F_script01_1_M022,7426.0,6821.16666667,72688.9722222
Ses03F_script01_1_M026,7259.0,6854.60869565,55930.1512287
Ses03F_script01_1_M027,7216.0,6709.8,193352.56
Ses03F_script01_1_M028,7275.0,6933.0,67646.25
Ses03F_script01_1_M029,6864.0,6611.16666667,62443.1388889
Ses03F_script01_1_M030,7246.0,6851.38461538,36759.3136095
Ses03F_script01_1_M031,7194.0,6848.6,81685.04
Ses03F_script01_1_M034,7320.0,6961.0,83345.4285714
Ses03F_script01_1_M036,7165.0,6834.14285714,76740.4081633
Ses03F_script01_1_M041,7126.0,6945.42857143,7854.53061224
Ses03F_script01_1_M042,7068.0,6745.66666667,114964.055556
Ses03F_script01_1_M045,7784.0,6949.1,160998.49
Ses03F_script01_1_M046,7720.0,7287.0,86332.8
Ses03F_script01_1_M047,7244.0,7127.66666667,12055.5555556
Ses03F_script01_1_M048,7026.0,6767.875,38508.609375
Ses03F_script01_1_M049,7203.0,7018.71428571,17258.7755102
Ses03F_script01_1_M050,7138.0,6919.0,63898.0
Ses03F_script01_1_M052,7360.0,7138.14285714,12387.2653061
Ses03F_script01_1_M053,7435.0,7182.54545455,16774.6115702
Ses03F_script01_2_F000,7379.0,7259.6,15951.04
Ses03F_script01_2_F001,7749.0,6999.22222222,171084.17284
Ses03F_script01_2_F002,6990.0,6515.66666667,140594.888889
Ses03F_script01_2_F004,7340.0,7181.0,13734.0
Ses03F_script01_2_F006,7441.0,6940.77777778,136089.283951
Ses03F_script01_2_F011,7586.0,7193.21428571,73980.4540816
Ses03F_script01_2_F013,7650.0,7090.3125,92376.9648438
Ses03F_script01_2_F015,7227.0,6833.6,58571.44
Ses03F_script01_2_F016,7392.0,6877.92857143,101322.637755
Ses03F_script01_2_F018,7247.0,7207.0,912.666666667
