session,maxAmplitude
Ses02F_script01_1\Ses02F_script01_1_M030,7703
Ses02F_script01_1\Ses02F_script01_1_M031,7393
Ses02F_script01_1\Ses02F_script01_1_M032,6600
Ses02F_script01_1\Ses02F_script01_1_M033,7338
Ses02F_script01_1\Ses02F_script01_1_M034,3541
Ses02F_script01_1\Ses02F_script01_1_M035,6287
Ses02F_script01_1\Ses02F_script01_1_M036,7788
Ses02F_script01_1\Ses02F_script01_1_M037,9467
Ses02F_script01_1\Ses02F_script01_1_M038,10493
Ses02F_script01_1\Ses02F_script01_1_M039,7937
Ses02F_script01_1\Ses02F_script01_1_M040,2569
Ses02F_script01_1\Ses02F_script01_1_M041,3397
Ses02F_script01_1\Ses02F_script01_1_M042,7126
Ses02F_script01_1\Ses02F_script01_1_M043,3765
Ses02F_script01_1\Ses02F_script01_1_M044,2413
Ses02F_script01_2\Ses02F_script01_2_F000,6176
Ses02F_script01_2\Ses02F_script01_2_F001,7517
Ses02F_script01_2\Ses02F_script01_2_F002,4453
Ses02F_script01_2\Ses02F_script01_2_F003,6679
Ses02F_script01_2\Ses02F_script01_2_F004,5271
Ses02F_script01_2\Ses02F_script01_2_F005,8193
Ses02F_script01_2\Ses02F_script01_2_F006,6841
Ses02F_script01_2\Ses02F_script01_2_F007,8768
Ses02F_script01_2\Ses02F_script01_2_F008,10078
Ses02F_script01_2\Ses02F_script01_2_F009,8596
Ses02F_script01_2\Ses02F_script01_2_F010,6244
Ses02F_script01_2\Ses02F_script01_2_F011,17821
Ses02F_script01_2\Ses02F_script01_2_F012,18982
Ses02F_script01_2\Ses02F_script01_2_F013,15197
Ses02F_script01_2\Ses02F_script01_2_F014,6642
Ses02F_script01_2\Ses02F_script01_2_F015,8452
Ses02F_script01_2\Ses02F_script01_2_F016,9549
Ses02F_script01_2\Ses02F_script01_2_F017,3419
Ses02F_script01_2\Ses02F_script01_2_F018,14510
Ses02F_script01_2\Ses02F_script01_2_M000,5311
Ses02F_script01_2\Ses02F_script01_2_M001,6907
Ses02F_script01_2\Ses02F_script01_2_M002,5914
Ses02F_script01_2\Ses02F_script01_2_M003,6494
Ses02F_script01_2\Ses02F_script01_2_M004,5707
Ses02F_script01_2\Ses02F_script01_2_M005,4132
Ses02F_script01_2\Ses02F_script01_2_M006,3664
Ses02F_script01_2\Ses02F_script01_2_M007,4855
Ses02F_script01_2\Ses02F_script01_2_M008,3549
Ses02F_script01_2\Ses02F_script01_2_M009,5772
Ses02F_script01_2\Ses02F_script01_2_M010,5060
Ses02F_script01_2\Ses02F_script01_2_M011,2206
Ses02F_script01_2\Ses02F_script01_2_M012,8771
Ses02F_script01_2\Ses02F_script01_2_M013,4973
Ses02F_script01_2\Ses02F_script01_2_M014,13604
Ses02F_script01_2\Ses02F_script01_2_M015,8447
Ses02F_script01_2\Ses02F_script01_2_M016,10504
Ses02F_script01_2\Ses02F_script01_2_M017,7564
Ses02F_script01_2\Ses02F_script01_2_M018,13296
Ses02F_script01_3\Ses02F_script01_3_F000,3384
Ses02F_script01_3\Ses02F_script01_3_F001,2369
Ses02F_script01_3\Ses02F_script01_3_F002,3932
Ses02F_script01_3\Ses02F_script01_3_F003,3091
Ses02F_script01_3\Ses02F_script01_3_F004,4306
Ses02F_script01_3\Ses02F_script01_3_F005,8645
Ses02F_script01_3\Ses02F_script01_3_F006,4312
Ses02F_script01_3\Ses02F_script01_3_F007,3301
Ses02F_script01_3\Ses02F_script01_3_F008,1441
Ses02F_script01_3\Ses02F_script01_3_F009,2828
Ses02F_script01_3\Ses02F_script01_3_F010,1832
Ses02F_script01_3\Ses02F_script01_3_F011,4022
Ses02F_script01_3\Ses02F_script01_3_F012,3673
Ses02F_script01_3\Ses02F_script01_3_F013,1703
Ses02F_script01_3\Ses02F_script01_3_F014,2828
Ses02F_script01_3\Ses02F_script01_3_F015,6487
Ses02F_script01_3\Ses02F_script01_3_F016,12509
Ses02F_script01_3\Ses02F_script01_3_F017,3822
Ses02F_script01_3\Ses02F_script01_3_F018,2392
Ses02F_script01_3\Ses02F_script01_3_F019,2531
Ses02F_script01_3\Ses02F_script01_3_F020,2369
Ses02F_script01_3\Ses02F_script01_3_F021,1613
Ses02F_script01_3\Ses02F_script01_3_F022,1197
Ses02F_script01_3\Ses02F_script01_3_F023,716
Ses02F_script01_3\Ses02F_script01_3_F024,1726
Ses02F_script01_3\Ses02F_script01_3_F025,408
Ses02F_script01_3\Ses02F_script01_3_F026,1673
Ses02F_script01_3\Ses02F_script01_3_F027,3690
Ses02F_script01_3\Ses02F_script01_3_F028,7762
Ses02F_script01_3\Ses02F_script01_3_F029,5863
Ses02F_script01_3\Ses02F_script01_3_M000,6628
Ses02F_script01_3\Ses02F_script01_3_M001,5175
Ses02F_script01_3\Ses02F_script01_3_M002,3514
Ses02F_script01_3\Ses02F_script01_3_M003,1197
Ses02F_script01_3\Ses02F_script01_3_M004,4218
Ses02F_script01_3\Ses02F_script01_3_M005,6152
Ses02F_script01_3\Ses02F_script01_3_M006,5577
Ses02F_script01_3\Ses02F_script01_3_M007,9275
Ses02F_script01_3\Ses02F_script01_3_M008,9584
Ses02F_script01_3\Ses02F_script01_3_M009,7499
Ses02F_script01_3\Ses02F_script01_3_M010,7234
Ses02F_script01_3\Ses02F_script01_3_M011,5423
Ses02F_script01_3\Ses02F_script01_3_M012,3530
Ses02F_script01_3\Ses02F_script01_3_M013,7460
Ses02F_script01_3\Ses02F_script01_3_M014,7582
Ses02F_script01_3\Ses02F_script01_3_M015,10010
Ses02F_script01_3\Ses02F_script01_3_M016,12525
Ses02F_script01_3\Ses02F_script01_3_M017,13789
Ses02F_script01_3\Ses02F_script01_3_M018,2605
Ses02F_script01_3\Ses02F_script01_3_M019,5790
Ses02F_script01_3\Ses02F_script01_3_M020,2778
Ses02F_script01_3\Ses02F_script01_3_M021,5873
Ses02F_script01_3\Ses02F_script01_3_M022,2504
Ses02F_script01_3\Ses02F_script01_3_M023,8218
Ses02F_script01_3\Ses02F_script01_3_M024,4886
Ses02F_script01_3\Ses02F_script01_3_M025,3794
Ses02F_script01_3\Ses02F_script01_3_M026,6000
Ses02F_script01_3\Ses02F_script01_3_M027,6921
Ses02F_script01_3\Ses02F_script01_3_M028,7834
Ses02F_script01_3\Ses02F_script01_3_M029,8056
Ses02F_script01_3\Ses02F_script01_3_M030,7153
Ses02F_script01_3\Ses02F_script01_3_M031,6827
Ses02F_script01_3\Ses02F_script01_3_M032,8674
Ses02F_script01_3\Ses02F_script01_3_M033,6806
Ses02F_script01_3\Ses02F_script01_3_M034,6951
Ses02F_script01_3\Ses02F_script01_3_M035,4171
Ses02F_script01_3\Ses02F_script01_3_M036,5784
Ses02F_script02_1\Ses02F_script02_1_F000,1936
Ses02F_script02_1\Ses02F_script02_1_F001,1654
Ses02F_script02_1\Ses02F_script02_1_F002,1530
Ses02F_script02_1\Ses02F_script02_1_F003,5253
Ses02F_script02_1\Ses02F_script02_1_F004,3334
Ses02F_script02_1\Ses02F_script02_1_F005,1479
Ses02F_script02_1\Ses02F_script02_1_F006,1487
Ses02F_script02_1\Ses02F_script02_1_F007,1451
Ses02F_script02_1\Ses02F_script02_1_F008,3291
Ses02F_script02_1\Ses02F_script02_1_F009,1710
Ses02F_script02_1\Ses02F_script02_1_F010,2522
Ses02F_script02_1\Ses02F_script02_1_F011,2425
Ses02F_script02_1\Ses02F_script02_1_F012,1975
Ses02F_script02_1\Ses02F_script02_1_F013,4753
Ses02F_script02_1\Ses02F_script02_1_F014,4013
Ses02F_script02_1\Ses02F_script02_1_F015,2706
Ses02F_script02_1\Ses02F_script02_1_F016,3199
Ses02F_script02_1\Ses02F_script02_1_F017,1611
Ses02F_script02_1\Ses02F_script02_1_F018,5994
Ses02F_script02_1\Ses02F_script02_1_F019,2784
Ses02F_script02_1\Ses02F_script02_1_F020,1325
Ses02F_script02_1\Ses02F_script02_1_F021,993
Ses02F_script02_1\Ses02F_script02_1_F022,2253
Ses02F_script02_1\Ses02F_script02_1_M000,5193
Ses02F_script02_1\Ses02F_script02_1_M001,7124
Ses02F_script02_1\Ses02F_script02_1_M002,4093
Ses02F_script02_1\Ses02F_script02_1_M003,5363
Ses02F_script02_1\Ses02F_script02_1_M004,5862
Ses02F_script02_1\Ses02F_script02_1_M005,5369
Ses02F_script02_1\Ses02F_script02_1_M006,8213
Ses02F_script02_1\Ses02F_script02_1_M007,5315
Ses02F_script02_1\Ses02F_script02_1_M008,2448
Ses02F_script02_1\Ses02F_script02_1_M009,1940
Ses02F_script02_1\Ses02F_script02_1_M010,5892
Ses02F_script02_1\Ses02F_script02_1_M011,4881
Ses02F_script02_1\Ses02F_script02_1_M012,5455
Ses02F_script02_1\Ses02F_script02_1_M013,5145
Ses02F_script02_1\Ses02F_script02_1_M014,4967
Ses02F_script02_1\Ses02F_script02_1_M015,6230
Ses02F_script02_1\Ses02F_script02_1_M016,4998
Ses02F_script02_1\Ses02F_script02_1_M017,4977
Ses02F_script02_1\Ses02F_script02_1_M018,8177
Ses02F_script02_1\Ses02F_script02_1_M019,5805
Ses02F_script02_1\Ses02F_script02_1_M020,6225
Ses02F_script02_1\Ses02F_script02_1_M021,6277
Ses02F_script02_1\Ses02F_script02_1_M022,4477
Ses02F_script02_1\Ses02F_script02_1_M023,4031
Ses02F_script02_1\Ses02F_script02_1_M024,8819
Ses02F_script02_1\Ses02F_script02_1_M025,7303
Ses02F_script02_1\Ses02F_script02_1_M026,7998
Ses02F_script02_1\Ses02F_script02_1_M027,5897
Ses02F_script02_1\Ses02F_script02_1_M028,8848
Ses02F_script02_1\Ses02F_script02_1_M029,7276
Ses02F_script02_1\Ses02F_script02_1_M030,3002
Ses02F_script02_1\Ses02F_script02_1_M031,10448
Ses02F_script02_1\Ses02F_script02_1_M032,11507
Ses02F_script02_1\Ses02F_script02_1_M033,7786
Ses02F_script02_1\Ses02F_script02_1_M034,8842
Ses02F_script02_1\Ses02F_script02_1_M035,10586
Ses02F_script02_1\Ses02F_script02_1_M036,9118
Ses02F_script02_1\Ses02F_script02_1_M037,5528
Ses02F_script02_1\Ses02F_script02_1_M038,5183
Ses02F_script02_1\Ses02F_script02_1_M039,9743
Ses02F_script02_1\Ses02F_script02_1_M040,6252
Ses02F_script02_1\Ses02F_script02_1_M041,6565
Ses02F_script02_1\Ses02F_script02_1_M042,5305
Ses02F_script02_1\Ses02F_script02_1_M043,3655
Ses02F_script02_1\Ses02F_script02_1_M044,3814
Ses02F_script02_2\Ses02F_script02_2_F000,2334
Ses02F_script02_2\Ses02F_script02_2_F001,2926
Ses02F_script02_2\Ses02F_script02_2_F002,5597
Ses02F_script02_2\Ses02F_script02_2_F003,11134
Ses02F_script02_2\Ses02F_script02_2_F004,6555
Ses02F_script02_2\Ses02F_script02_2_F005,22651
Ses02F_script02_2\Ses02F_script02_2_F006,17184
Ses02F_script02_2\Ses02F_script02_2_F007,5911
Ses02F_script02_2\Ses02F_script02_2_F008,12922
Ses02F_script02_2\Ses02F_script02_2_F009,3380
Ses02F_script02_2\Ses02F_script02_2_F010,8353
Ses02F_script02_2\Ses02F_script02_2_F011,24262
Ses02F_script02_2\Ses02F_script02_2_F012,8329
Ses02F_script02_2\Ses02F_script02_2_F013,13194
Ses02F_script02_2\Ses02F_script02_2_F014,29477
Ses02F_script02_2\Ses02F_script02_2_F015,6902
Ses02F_script02_2\Ses02F_script02_2_F016,6621
Ses02F_script02_2\Ses02F_script02_2_F017,8658
Ses02F_script02_2\Ses02F_script02_2_F018,11468
Ses02F_script02_2\Ses02F_script02_2_F019,5851
Ses02F_script02_2\Ses02F_script02_2_F020,8504
Ses02F_script02_2\Ses02F_script02_2_F021,1890
Ses02F_script02_2\Ses02F_script02_2_F022,2718
Ses02F_script02_2\Ses02F_script02_2_F023,4739
Ses02F_script02_2\Ses02F_script02_2_F024,2007
Ses02F_script02_2\Ses02F_script02_2_F025,3561
Ses02F_script02_2\Ses02F_script02_2_F026,6805
Ses02F_script02_2\Ses02F_script02_2_F027,10911
Ses02F_script02_2\Ses02F_script02_2_F028,29875
Ses02F_script02_2\Ses02F_script02_2_F029,14289
Ses02F_script02_2\Ses02F_script02_2_F030,10725
Ses02F_script02_2\Ses02F_script02_2_F031,8237
Ses02F_script02_2\Ses02F_script02_2_F032,9564
Ses02F_script02_2\Ses02F_script02_2_F033,3514
Ses02F_script02_2\Ses02F_script02_2_F034,4682
Ses02F_script02_2\Ses02F_script02_2_F035,2520
Ses02F_script02_2\Ses02F_script02_2_F036,4297
Ses02F_script02_2\Ses02F_script02_2_F037,8057
Ses02F_script02_2\Ses02F_script02_2_F038,12302
Ses02F_script02_2\Ses02F_script02_2_F039,4741
Ses02F_script02_2\Ses02F_script02_2_F040,3064
Ses02F_script02_2\Ses02F_script02_2_F041,3849
Ses02F_script02_2\Ses02F_script02_2_F042,1560
Ses02F_script02_2\Ses02F_script02_2_F043,3834
Ses02F_script02_2\Ses02F_script02_2_F044,2057
Ses02F_script02_2\Ses02F_script02_2_F045,1838
Ses02F_script02_2\Ses02F_script02_2_M000,4925
Ses02F_script02_2\Ses02F_script02_2_M001,5076
Ses02F_script02_2\Ses02F_script02_2_M002,7852
Ses02F_script02_2\Ses02F_script02_2_M003,6062
Ses02F_script02_2\Ses02F_script02_2_M004,3147
Ses02F_script02_2\Ses02F_script02_2_M005,3404
Ses02F_script02_2\Ses02F_script02_2_M006,16157
Ses02F_script02_2\Ses02F_script02_2_M007,8069
Ses02F_script02_2\Ses02F_script02_2_M008,4250
Ses02F_script02_2\Ses02F_script02_2_M009,4124
Ses02F_script02_2\Ses02F_script02_2_M010,4969
Ses02F_script02_2\Ses02F_script02_2_M011,4407
Ses02F_script02_2\Ses02F_script02_2_M012,7485
Ses02F_script02_2\Ses02F_script02_2_M013,6336
Ses02F_script02_2\Ses02F_script02_2_M014,7328
Ses02F_script02_2\Ses02F_script02_2_M015,7247
Ses02F_script02_2\Ses02F_script02_2_M016,8026
Ses02F_script02_2\Ses02F_script02_2_M017,6664
Ses02F_script02_2\Ses02F_script02_2_M018,3498
Ses02F_script02_2\Ses02F_script02_2_M019,9015
Ses02F_script02_2\Ses02F_script02_2_M020,5917
Ses02F_script02_2\Ses02F_script02_2_M021,7563
Ses02F_script02_2\Ses02F_script02_2_M022,3996
Ses02F_script02_2\Ses02F_script02_2_M023,2491
Ses02F_script02_2\Ses02F_script02_2_M024,6287
Ses02F_script02_2\Ses02F_script02_2_M025,5236
Ses02F_script02_2\Ses02F_script02_2_M026,9280
Ses02F_script02_2\Ses02F_script02_2_M027,8771
Ses02F_script02_2\Ses02F_script02_2_M028,20013
Ses02F_script02_2\Ses02F_script02_2_M029,21933
Ses02F_script02_2\Ses02F_script02_2_M030,7949
Ses02F_script02_2\Ses02F_script02_2_M031,11568
Ses02F_script02_2\Ses02F_script02_2_M032,12980
Ses02F_script02_2\Ses02F_script02_2_M033,5442
Ses02F_script02_2\Ses02F_script02_2_M034,6587
Ses02F_script02_2\Ses02F_script02_2_M035,3219
Ses02F_script02_2\Ses02F_script02_2_M036,3786
Ses02F_script02_2\Ses02F_script02_2_M037,2420
Ses02F_script02_2\Ses02F_script02_2_M038,2708
Ses02F_script02_2\Ses02F_script02_2_M039,1989
Ses02F_script02_2\Ses02F_script02_2_M040,2182
Ses02F_script02_2\Ses02F_script02_2_M041,4344
Ses02F_script02_2\Ses02F_script02_2_M042,4333
Ses02F_script02_2\Ses02F_script02_2_M043,3591
Ses02F_script02_2\Ses02F_script02_2_M044,2926
Ses02F_script02_2\Ses02F_script02_2_M045,3540
Ses02F_script02_2\Ses02F_script02_2_M046,1701
Ses02F_script03_1\Ses02F_script03_1_F000,4021
Ses02F_script03_1\Ses02F_script03_1_F001,5286
Ses02F_script03_1\Ses02F_script03_1_F002,6769
Ses02F_script03_1\Ses02F_script03_1_F003,7741
Ses02F_script03_1\Ses02F_script03_1_F004,6425
Ses02F_script03_1\Ses02F_script03_1_F005,13081
Ses02F_script03_1\Ses02F_script03_1_F006,3282
Ses02F_script03_1\Ses02F_script03_1_F007,8944
Ses02F_script03_1\Ses02F_script03_1_F008,3893
Ses02F_script03_1\Ses02F_script03_1_F009,2667
Ses02F_script03_1\Ses02F_script03_1_F010,3671
Ses02F_script03_1\Ses02F_script03_1_F011,5697
Ses02F_script03_1\Ses02F_script03_1_F012,2951
Ses02F_script03_1\Ses02F_script03_1_F013,3848
Ses02F_script03_1\Ses02F_script03_1_F014,4986
Ses02F_script03_1\Ses02F_script03_1_F015,2368
Ses02F_script03_1\Ses02F_script03_1_F016,2663
Ses02F_script03_1\Ses02F_script03_1_F017,3700
Ses02F_script03_1\Ses02F_script03_1_F018,1950
Ses02F_script03_1\Ses02F_script03_1_F019,8850
Ses02F_script03_1\Ses02F_script03_1_F020,3550
Ses02F_script03_1\Ses02F_script03_1_F021,5896
Ses02F_script03_1\Ses02F_script03_1_F022,2296
Ses02F_script03_1\Ses02F_script03_1_F023,7717
Ses02F_script03_1\Ses02F_script03_1_F024,5315
Ses02F_script03_1\Ses02F_script03_1_F025,5341
Ses02F_script03_1\Ses02F_script03_1_F026,13375
Ses02F_script03_1\Ses02F_script03_1_F027,4609
Ses02F_script03_1\Ses02F_script03_1_F028,18080
Ses02F_script03_1\Ses02F_script03_1_F029,4589
Ses02F_script03_1\Ses02F_script03_1_F030,1438
Ses02F_script03_1\Ses02F_script03_1_M000,3841
Ses02F_script03_1\Ses02F_script03_1_M001,3722
Ses02F_script03_1\Ses02F_script03_1_M002,2442
Ses02F_script03_1\Ses02F_script03_1_M003,9015
Ses02F_script03_1\Ses02F_script03_1_M004,6363
Ses02F_script03_1\Ses02F_script03_1_M005,9801
Ses02F_script03_1\Ses02F_script03_1_M006,3484
Ses02F_script03_1\Ses02F_script03_1_M007,5403
Ses02F_script03_1\Ses02F_script03_1_M008,6796
Ses02F_script03_1\Ses02F_script03_1_M009,2564
Ses02F_script03_1\Ses02F_script03_1_M010,2448
Ses02F_script03_1\Ses02F_script03_1_M011,7004
Ses02F_script03_1\Ses02F_script03_1_M012,6821
Ses02F_script03_1\Ses02F_script03_1_M013,8553
Ses02F_script03_1\Ses02F_script03_1_M014,6401
Ses02F_script03_1\Ses02F_script03_1_M015,5465
Ses02F_script03_1\Ses02F_script03_1_M016,2978
Ses02F_script03_1\Ses02F_script03_1_M017,5121
Ses02F_script03_1\Ses02F_script03_1_M018,2323
Ses02F_script03_1\Ses02F_script03_1_M019,7361
Ses02F_script03_1\Ses02F_script03_1_M020,6024
Ses02F_script03_1\Ses02F_script03_1_M021,4441
Ses02F_script03_1\Ses02F_script03_1_M022,7219
Ses02F_script03_1\Ses02F_script03_1_M023,6231
Ses02F_script03_1\Ses02F_script03_1_M024,7955
Ses02F_script03_1\Ses02F_script03_1_M025,2815
Ses02F_script03_1\Ses02F_script03_1_M026,6082
Ses02F_script03_1\Ses02F_script03_1_M027,7117
Ses02F_script03_1\Ses02F_script03_1_M028,6519
Ses02F_script03_1\Ses02F_script03_1_M029,7851
Ses02F_script03_1\Ses02F_script03_1_M030,7357
Ses02F_script03_1\Ses02F_script03_1_M031,4581
Ses02F_script03_1\Ses02F_script03_1_M032,10377
Ses02F_script03_1\Ses02F_script03_1_M033,6457
Ses02F_script03_1\Ses02F_script03_1_M034,4109
Ses02F_script03_2\Ses02F_script03_2_F000,2856
Ses02F_script03_2\Ses02F_script03_2_F001,4745
Ses02F_script03_2\Ses02F_script03_2_F002,4165
Ses02F_script03_2\Ses02F_script03_2_F003,4576
Ses02F_script03_2\Ses02F_script03_2_F004,2269
Ses02F_script03_2\Ses02F_script03_2_F005,4505
Ses02F_script03_2\Ses02F_script03_2_F006,8228
Ses02F_script03_2\Ses02F_script03_2_F007,2604
Ses02F_script03_2\Ses02F_script03_2_F008,2251
Ses02F_script03_2\Ses02F_script03_2_F009,2104
Ses02F_script03_2\Ses02F_script03_2_F010,3029
Ses02F_script03_2\Ses02F_script03_2_F011,5007
Ses02F_script03_2\Ses02F_script03_2_F012,1879
Ses02F_script03_2\Ses02F_script03_2_F013,4907
Ses02F_script03_2\Ses02F_script03_2_F014,7036
Ses02F_script03_2\Ses02F_script03_2_F015,3136
Ses02F_script03_2\Ses02F_script03_2_F016,4098
Ses02F_script03_2\Ses02F_script03_2_F017,3680
Ses02F_script03_2\Ses02F_script03_2_F018,6494
Ses02F_script03_2\Ses02F_script03_2_F019,2892
Ses02F_script03_2\Ses02F_script03_2_F020,3918
Ses02F_script03_2\Ses02F_script03_2_F021,3561
Ses02F_script03_2\Ses02F_script03_2_F022,12165
Ses02F_script03_2\Ses02F_script03_2_F023,1689
Ses02F_script03_2\Ses02F_script03_2_F024,1989
Ses02F_script03_2\Ses02F_script03_2_F025,3705
Ses02F_script03_2\Ses02F_script03_2_F026,4136
Ses02F_script03_2\Ses02F_script03_2_F027,3922
Ses02F_script03_2\Ses02F_script03_2_F028,11937
Ses02F_script03_2\Ses02F_script03_2_F029,8670
Ses02F_script03_2\Ses02F_script03_2_F030,3492
Ses02F_script03_2\Ses02F_script03_2_F031,2846
Ses02F_script03_2\Ses02F_script03_2_F032,6118
Ses02F_script03_2\Ses02F_script03_2_F033,2605
Ses02F_script03_2\Ses02F_script03_2_F034,3941
Ses02F_script03_2\Ses02F_script03_2_F035,6607
Ses02F_script03_2\Ses02F_script03_2_F036,14775
Ses02F_script03_2\Ses02F_script03_2_F037,30747
Ses02F_script03_2\Ses02F_script03_2_F038,27734
Ses02F_script03_2\Ses02F_script03_2_F039,30794
Ses02F_script03_2\Ses02F_script03_2_F040,32514
Ses02F_script03_2\Ses02F_script03_2_F041,11507
Ses02F_script03_2\Ses02F_script03_2_F042,30535
Ses02F_script03_2\Ses02F_script03_2_F043,32767
Ses02F_script03_2\Ses02F_script03_2_M000,5230
Ses02F_script03_2\Ses02F_script03_2_M001,6659
Ses02F_script03_2\Ses02F_script03_2_M002,5328
Ses02F_script03_2\Ses02F_script03_2_M003,4669
Ses02F_script03_2\Ses02F_script03_2_M004,7079
Ses02F_script03_2\Ses02F_script03_2_M005,4275
Ses02F_script03_2\Ses02F_script03_2_M006,12092
Ses02F_script03_2\Ses02F_script03_2_M007,11722
Ses02F_script03_2\Ses02F_script03_2_M008,3497
Ses02F_script03_2\Ses02F_script03_2_M009,5917
Ses02F_script03_2\Ses02F_script03_2_M010,2599
Ses02F_script03_2\Ses02F_script03_2_M011,3751
Ses02F_script03_2\Ses02F_script03_2_M012,5072
Ses02F_script03_2\Ses02F_script03_2_M013,4963
Ses02F_script03_2\Ses02F_script03_2_M014,7369
Ses02F_script03_2\Ses02F_script03_2_M015,1591
Ses02F_script03_2\Ses02F_script03_2_M016,6045
Ses02F_script03_2\Ses02F_script03_2_M017,3032
Ses02F_script03_2\Ses02F_script03_2_M018,5310
Ses02F_script03_2\Ses02F_script03_2_M019,6249
Ses02F_script03_2\Ses02F_script03_2_M020,5923
Ses02F_script03_2\Ses02F_script03_2_M021,11225
Ses02F_script03_2\Ses02F_script03_2_M022,10850
Ses02F_script03_2\Ses02F_script03_2_M023,9360
Ses02F_script03_2\Ses02F_script03_2_M024,3006
Ses02F_script03_2\Ses02F_script03_2_M025,2827
Ses02F_script03_2\Ses02F_script03_2_M026,11707
Ses02F_script03_2\Ses02F_script03_2_M027,7638
Ses02F_script03_2\Ses02F_script03_2_M028,8179
Ses02F_script03_2\Ses02F_script03_2_M029,3618
Ses02F_script03_2\Ses02F_script03_2_M030,5924
Ses02F_script03_2\Ses02F_script03_2_M031,3944
Ses02F_script03_2\Ses02F_script03_2_M032,4649
Ses02F_script03_2\Ses02F_script03_2_M033,5271
Ses02F_script03_2\Ses02F_script03_2_M034,4912
Ses02F_script03_2\Ses02F_script03_2_M035,3984
Ses02F_script03_2\Ses02F_script03_2_M036,4476
Ses02F_script03_2\Ses02F_script03_2_M037,8640
Ses02F_script03_2\Ses02F_script03_2_M038,12606
Ses02F_script03_2\Ses02F_script03_2_M039,16312
Ses02F_script03_2\Ses02F_script03_2_M040,5818
Ses02F_script03_2\Ses02F_script03_2_M041,16091
Ses02F_script03_2\Ses02F_script03_2_M042,14435
Ses02F_script03_2\Ses02F_script03_2_M043,9707
Ses02F_script03_2\Ses02F_script03_2_M044,16471
Ses02F_script03_2\Ses02F_script03_2_M045,12512
Ses02F_script03_2\Ses02F_script03_2_M046,14733
Ses02F_script03_2\Ses02F_script03_2_M047,17747
Ses02M_impro01\Ses02M_impro01_F000,3408
Ses02M_impro01\Ses02M_impro01_F001,2830
Ses02M_impro01\Ses02M_impro01_F002,3367
Ses02M_impro01\Ses02M_impro01_F003,6148
Ses02M_impro01\Ses02M_impro01_F004,4284
Ses02M_impro01\Ses02M_impro01_F005,6964
Ses02M_impro01\Ses02M_impro01_F006,3210
Ses02M_impro01\Ses02M_impro01_F007,6081
Ses02M_impro01\Ses02M_impro01_F008,2944
Ses02M_impro01\Ses02M_impro01_F009,6631
Ses02M_impro01\Ses02M_impro01_F010,5425
Ses02M_impro01\Ses02M_impro01_F011,5053
Ses02M_impro01\Ses02M_impro01_F012,5440
Ses02M_impro01\Ses02M_impro01_F013,8783
Ses02M_impro01\Ses02M_impro01_F014,7070
Ses02M_impro01\Ses02M_impro01_F015,3680
Ses02M_impro01\Ses02M_impro01_F016,2814
Ses02M_impro01\Ses02M_impro01_F017,3616
Ses02M_impro01\Ses02M_impro01_F018,4455
Ses02M_impro01\Ses02M_impro01_F019,11634
Ses02M_impro01\Ses02M_impro01_F020,4148
Ses02M_impro01\Ses02M_impro01_F021,4427
Ses02M_impro01\Ses02M_impro01_F022,4817
Ses02M_impro01\Ses02M_impro01_F023,5263
Ses02M_impro01\Ses02M_impro01_F024,2435
Ses02M_impro01\Ses02M_impro01_M000,3292
Ses02M_impro01\Ses02M_impro01_M001,4994
Ses02M_impro01\Ses02M_impro01_M002,2185
Ses02M_impro01\Ses02M_impro01_M003,5158
Ses02M_impro01\Ses02M_impro01_M004,7313
Ses02M_impro01\Ses02M_impro01_M005,6688
Ses02M_impro01\Ses02M_impro01_M006,3977
Ses02M_impro01\Ses02M_impro01_M007,15192
Ses02M_impro01\Ses02M_impro01_M008,10063
Ses02M_impro01\Ses02M_impro01_M009,20455
Ses02M_impro01\Ses02M_impro01_M010,15421
Ses02M_impro01\Ses02M_impro01_M011,12184
Ses02M_impro01\Ses02M_impro01_M012,11629
Ses02M_impro01\Ses02M_impro01_M013,15114
Ses02M_impro01\Ses02M_impro01_M014,9844
Ses02M_impro01\Ses02M_impro01_M015,9905
Ses02M_impro01\Ses02M_impro01_M016,13952
Ses02M_impro01\Ses02M_impro01_M017,6691
Ses02M_impro01\Ses02M_impro01_M018,16311
Ses02M_impro01\Ses02M_impro01_M019,13511
Ses02M_impro01\Ses02M_impro01_M020,15495
Ses02M_impro01\Ses02M_impro01_M021,20901
Ses02M_impro01\Ses02M_impro01_M022,2725
Ses02M_impro02\Ses02M_impro02_F000,1581
Ses02M_impro02\Ses02M_impro02_F001,3037
Ses02M_impro02\Ses02M_impro02_F002,2200
Ses02M_impro02\Ses02M_impro02_F003,865
Ses02M_impro02\Ses02M_impro02_F004,3322
Ses02M_impro02\Ses02M_impro02_F005,1516
Ses02M_impro02\Ses02M_impro02_F006,1386
Ses02M_impro02\Ses02M_impro02_F007,1530
Ses02M_impro02\Ses02M_impro02_F008,1760
Ses02M_impro02\Ses02M_impro02_F009,1864
Ses02M_impro02\Ses02M_impro02_F010,4641
Ses02M_impro02\Ses02M_impro02_F011,2401
Ses02M_impro02\Ses02M_impro02_F012,1263
Ses02M_impro02\Ses02M_impro02_F013,3200
Ses02M_impro02\Ses02M_impro02_F014,347
Ses02M_impro02\Ses02M_impro02_M000,2660
Ses02M_impro02\Ses02M_impro02_M001,2511
