session,max(max(amplitude)),max(mean(amplitude)),max(var(amplitude)),mean(max(amplitude)),mean(mean(amplitude)),mean(var(amplitude)),var(max(amplitude)),var(mean(amplitude)),var(var(amplitude)),max(energy(energy)),mean(energy(energy)),var(energy(energy)),max(silence_ratio(silence_ratio)),mean(silence_ratio(silence_ratio)),var(silence_ratio(silence_ratio)),max(zerocrossing(zerocrossing)),mean(zerocrossing(zerocrossing)),var(zerocrossing(zerocrossing)),max(max(cepstrum)),max(mean(cepstrum)),max(var(cepstrum)),mean(max(cepstrum)),mean(mean(cepstrum)),mean(var(cepstrum)),var(max(cepstrum)),var(mean(cepstrum)),var(var(cepstrum))
Ses01M_script01_1_F030,32767.0,64.875625,118922558.62850586,10586.240506329112,-1.3085205696202524,16627601.821868818,80270858.63835923,577.7781282058668,537361237457674.8,9205832.0,2088995.3544299998,7895050278740.0,0.006875,0.000799050632911,1.8783297949e-06,20.0,1.5063291139200001,7.92084601827,30.471318646,0.0210976684431,0.5947898062,25.5642537644,0.0174793199976,0.428609518617,9.65108757227,4.34985315968e-06,0.00953294126532
Ses01M_script01_1_F031,14472.0,43.39125,32788203.68192344,2192.010989010989,-0.83926510989011,2020684.3484498502,7834215.593285833,211.6813531816056,27550661041185.93,10094614.0,4904559.2857099995,11114857705600.0,0.008125,0.0016826923076900002,2.78753698225e-06,30.0,4.34065934066,38.8839512136,28.155972080599998,0.0205649193722,0.503112370891,21.256572722,0.0166993844023,0.299680504264,8.461005661289999,4.18301540872e-06,0.00607099539014
Ses01M_script01_1_F032,32767.0,129.04125,298984036.79819334,7023.092307692307,-2.668730769230769,19686831.491785385,84321551.12994085,1141.5365714659767,2369055273800099.0,9432940.0,4378372.4615400005,14526355967000.0,0.0175,0.00242307692308,1.03907174556e-05,36.0,4.33846153846,51.4239053254,33.2814632049,0.0227187119463,0.7076059663169999,22.745503857800003,0.0171003596098,0.349383312382,20.875672136800002,5.0922120119300004e-06,0.0179566284017
Ses01M_script01_1_F035,32767.0,59.023125,197569378.62852505,7921.787878787878,-2.0569696969696967,26605234.01900071,129697553.86409546,620.9107082888543,3108000825644400.0,9289848.0,5148702.424240001,15313067403700.0,0.01,0.00246212121212,4.9701561065199995e-06,24.0,3.1818181818199998,24.4517906336,31.8456319262,0.0214641542768,0.648105097065,22.403396877600002,0.0169107854915,0.344558692161,26.6867331796,4.9686598074099995e-06,0.023331333679400004
Ses01M_script01_1_F036,32767.0,200.028125,513771776.2647751,14251.561403508773,-3.6540570175438587,63709143.33372138,190347037.29886115,3883.635724892033,1.1751595412185802e+16,9663016.0,3653302.1754400004,15205567333700.0,0.0725,0.005,0.000130304276316,49.0,3.5263157894699995,62.4949215143,35.2630873133,0.0233274748118,0.786755526912,25.766743568800003,0.0175181900083,0.44850091805200004,34.350385865700005,8.30699617399e-06,0.0341948877003
Ses01M_script01_1_F037,32767.0,446.5925,593062600.8601937,14191.0,13.55450367647059,54280216.55914135,125811795.64705884,6526.753071823975,1.2145154965587722e+16,4125588.0,974571.7941180001,1789695314360.0,0.08875,0.00424632352941,0.000228395666631,11.0,1.58823529412,5.3598615917000005,32.653643381100004,0.0243083392532,0.678774231071,27.062911199200002,0.018050075848599998,0.47740278083099996,10.6425067434,5.10154807308e-06,0.011479152752200001
Ses01M_script01_1_F039,26790.0,40.376875,64942503.9581996,7924.9655172413795,-0.8179525862068969,10894309.563042307,67770273.75743164,204.11918280971318,276837042424736.38,9487671.0,3980236.51724,14163855115500.0,0.005,0.0015301724137899999,3.0599732461400002e-06,40.0,4.13793103448,63.774078478,29.816825730799998,0.019974141926400003,0.569378351387,23.226879193000002,0.016200115940100002,0.363229821169,18.4719987054,5.39266839731e-06,0.015553211765999999
Ses01M_script01_1_F040,32767.0,628.1275,566149982.7187438,17005.36440677966,-1.3443855932203383,65525321.04735601,154208499.3333095,5873.797125211753,1.0359840616754372e+16,10687785.0,1679070.89831,8131378984990.0,0.090625,0.00470868644068,0.000140748690436,27.0,1.76271186441,14.214880781400002,33.4235663463,0.024923462266,0.709441365719,27.0076758972,0.018186602508200003,0.48115650681199995,18.3560372552,5.87539991199e-06,0.0184398343446
Ses01M_script01_1_F041,32767.0,162.72875,299425734.77187145,12308.428571428569,2.5828794642857136,38051003.70473448,135740848.03061223,1574.0817000931713,5986287413395789.0,8458329.0,2113317.46429,8302577137670.0,0.033125,0.00263392857143,4.05233577806e-05,30.0,1.92857142857,30.2091836735,33.9638806267,0.022487726925400003,0.731135362174,26.4150937988,0.0173005892897,0.460142901341,16.5741195594,7.20799540227e-06,0.016935256706299997
Ses01M_script01_1_F042,32767.0,85.28125,95549935.71875,3806.7894736842095,-0.3454276315789473,5723714.1768692015,40058919.95567868,503.90407370693373,248224225686764.84,10170435.0,5023842.10526,14854755177900.0,0.0075,0.00203947368421,3.858639196680001e-06,46.0,6.23684210526,118.601800554,30.823991554899997,0.0213225160863,0.609223899715,21.2796163691,0.0167307626181,0.306285461481,16.501099026400002,7.424493631439999e-06,0.012801861172
Ses01M_script01_1_F043,12775.0,6.93625,6456140.92999375,1676.4193548387098,-0.8455040322580648,452705.4297931326,9359888.824141515,15.234059637584547,1446911717547.5562,9426616.0,6612390.22581,6529949010880.0,0.00625,0.00260080645161,2.0437695109299998e-06,56.0,9.77419354839,155.916753382,26.061622920700003,0.0169441351268,0.438181079132,19.3184441385,0.014858461193,0.25318892333099996,6.03939195585,2.78754895885e-06,0.00408879090779
Ses01M_script01_1_M000,3593.0,6.771875,865459.8648339844,630.060606060606,-0.7567234848484848,79836.93116712834,671526.9660238753,16.242471378558314,41889597255.38842,11189531.0,7451827.72727,5625470933170.0,0.008125,0.00304924242424,2.8114956382e-06,42.0,9.21212121212,137.318640955,24.0960785631,0.0177854597223,0.371997537675,18.9223687296,0.014816655951700002,0.238185376567,3.9504580301199996,2.6935331274099996e-06,0.00249782762448
Ses01M_script01_1_M002,7344.0,16.6925,3039189.69916836,1625.950819672131,-0.8908811475409838,369675.2333485527,1841096.9975812957,48.89492894950115,235307198501.0456,12152617.0,4617310.39344,10767637508600.0,0.006875,0.00175204918033,2.82812080086e-06,18.0,3.1639344262299995,17.8091910777,23.512109947,0.018704918308099998,0.351472250419,19.8513790382,0.0157787344562,0.263028103353,4.57895384568,2.7533024540700003e-06,0.0027391371731700005
Ses01M_script01_1_M003,4712.0,11.29375,2298089.193275,1083.2539682539682,-0.6504960317460319,194127.7893434772,1186226.760896951,24.438324927563613,177115452845.1857,10623808.0,6360593.30159,8022983707790.0,0.006875,0.0024900793650799997,3.19310594608e-06,76.0,5.84126984127,129.371630134,25.443181701100002,0.017969902293,0.419575687929,19.6985462597,0.014777052071400001,0.257101483183,4.85830327295,4.5830598492300005e-06,0.00322446853138
Ses01M_script01_1_M004,2383.0,12.013125,338698.72149374994,692.0816326530612,-0.9695408163265304,54581.78640250318,402531.78925447736,34.43802687779833,6839473756.223858,10048504.0,7377369.38776,4683670786850.0,0.006875,0.0027040816326499998,2.58909048313e-06,38.0,8.36734693878,94.8038317368,22.5850011416,0.0177960454868,0.333234436871,18.6952123823,0.015909753435,0.232279287848,2.28754543783,1.6660216846e-06,0.0013677057344800001
Ses01M_script01_1_M005,2615.0,11.865625,633262.3601,886.7450980392157,-0.8840196078431372,114626.60003328738,551753.0918877354,30.258476045571427,21845403184.28083,10055754.0,6236454.901959999,8460839662750.0,0.0075,0.00272058823529,4.07205161476e-06,41.0,7.254901960780001,116.895809304,22.682092802199996,0.017765715473099998,0.33086428373300003,18.5714160491,0.015186865535500001,0.23112901382,3.6267367000699995,5.06111832205e-06,0.00192633069105
Ses01M_script01_1_M006,2294.0,9.0325,394982.41876210936,640.05,-0.4345000000000001,57157.961852773435,316448.04750000004,35.9333569765625,9221122234.010677,10660095.0,7480275.2,3861252798990.0,0.005625,0.0030625,3.00390625e-06,56.0,9.55,229.6475,21.8113168493,0.018056834446900004,0.30593976191100003,18.2058546697,0.0155547317301,0.220390055342,1.8425195363900002,2.7609381270099997e-06,0.0009709854533449999
Ses01M_script01_1_M007,2128.0,17.5925,442390.0707484375,680.4137931034483,-0.47532327586206896,57466.20245381197,365001.6908442329,62.402885523186704,12266945592.521109,10081108.0,7240286.172410001,3343860189310.0,0.006875,0.0031465517241399997,3.16494500595e-06,44.0,7.68965517241,88.0071343639,23.418073015300003,0.018475930997099998,0.35049538589100004,18.8968100611,0.0157708404738,0.23810629520999999,4.66598158819,6.2751799538900005e-06,0.0025653462143600003
Ses01M_script01_1_M017,3067.0,10.4575,911272.873225,814.9166666666665,-0.9035069444444443,133052.24214270833,698322.6874999998,28.040907493007325,57092584339.00166,9968617.0,6959213.22222,7193452786890.0,0.005625,0.0026041666666700002,3.04904513889e-06,27.0,5.33333333333,52.0,24.1049253444,0.017770742883299998,0.373228858408,18.289732021400003,0.0153176190986,0.22593734612100003,4.91110552982,3.05856109001e-06,0.00288716581616
Ses01M_script01_1_M020,25884.0,53.164375,58318510.214025,5635.3387096774195,-0.8336491935483868,6788314.157260825,33568550.17559833,260.96904843993883,146281755931474.0,10463434.0,3635971.08065,13671303329100.0,0.0075,0.00159778225806,3.9207561703300005e-06,51.0,3.99193548387,77.8305801249,28.9351428522,0.020681412994900002,0.5315902197969999,22.9002021881,0.0163228081042,0.350709746225,15.8393246569,8.44387625765e-06,0.0123306586268
Ses01M_script01_1_M021,17600.0,46.588125,28343953.12848398,5544.4,-1.2230208333333334,4630640.48031254,20451142.44,226.71201166883685,38686345540550.65,9620790.0,2915319.63333,13124575392900.0,0.005,0.0011041666666700002,2.70008680556e-06,40.0,4.33333333333,88.5555555556,29.000613335,0.020232183191400004,0.5357968996320001,23.1408209795,0.0162660737464,0.359084181841,15.5527227111,6.36029560094e-06,0.0119848863024
Ses01M_script01_1_M023,32767.0,81.480625,88655452.04799375,4214.869565217391,-0.6944021739130435,6468050.397769192,62168273.06994329,498.96498208146284,372486883031426.56,11029289.0,5597186.34783,11561758148000.0,0.008125,0.00260869565217,5.04932655955e-06,49.0,5.86956521739,128.287334594,28.1854899273,0.0212403016641,0.511599940441,20.7531238386,0.0157930245679,0.292361633873,16.043227796700002,6.76639840196e-06,0.0122203155504
Ses01M_script01_1_M024,7756.0,31.780625,6247941.31778086,1923.333333333333,-0.5664062500000001,786854.0620807399,4601059.777777779,102.41618308105468,2399076960447.069,10617046.0,5325253.63889,12112534461200.0,0.006875,0.0021354166666700002,3.13313802083e-06,63.0,7.0,161.055555556,25.2523760567,0.0195424147272,0.407561755824,20.1361032049,0.0158048141398,0.2724301361,7.9181387889699995,6.69214071887e-06,0.0051892675237
Ses01M_script01_1_M034,21923.0,50.83875,68716394.19437343,5426.333333333333,-0.2280952380952383,7086055.2676828485,39093863.888888896,282.9469563793225,181985837689386.0,9296712.0,4011465.14286,12190889555800.0,0.0075,0.0015476190476199998,3.81767290249e-06,33.0,3.2619047619,45.3837868481,28.3199944158,0.020389641053900003,0.508788998461,22.9990870803,0.016303737861799998,0.350807795169,12.3915399906,7.4190846651300005e-06,0.009772617444030001
Ses01M_script01_1_M035,27818.0,71.130625,61615840.8898121,9685.855855855856,-0.6973367117117115,13801127.464173302,47924413.16841165,444.10455384791464,224457345831726.1,9754666.0,2225357.63063,10279801579800.0,0.008125,0.0008614864864860001,2.37932188946e-06,40.0,2.4684684684700002,34.699456213000005,29.4250036213,0.0209953189059,0.552110615956,24.873103520999997,0.017202485824400003,0.408055118358,12.4297000463,4.82954820984e-06,0.0102593327867
Ses01M_script01_1_M037,2715.0,9.9175,1332239.1570902346,839.3448275862069,-0.7503232758620692,184634.94076938307,560527.3293697978,33.0579912882729,114897014197.53024,9577384.0,6548593.13793,9288193808220.0,0.005,0.0024568965517199996,2.6651679548200002e-06,37.0,7.37931034483,102.028537455,23.672904442399997,0.0178302783255,0.358398229616,19.0107026586,0.0154697282379,0.242805954438,5.3053990222800005,4.55864476501e-06,0.0031369780744599997
Ses01M_script01_1_M038,12207.0,34.835,11287842.438423438,2648.653846153846,-0.7588942307692305,1481803.2015644228,8376710.8417159775,179.51025550804363,7149201889538.937,10133901.0,4580078.84615,12836043652200.0,0.006875,0.00173076923077,3.55491863905e-06,41.0,3.5384615384599996,69.1715976331,26.6703938396,0.0197079023099,0.451672912424,21.2172465659,0.0163896779262,0.29854392782,9.78120074731,5.53197106753e-06,0.00695431330357
Ses01M_script01_1_M040,19468.0,45.695,40473092.47299648,7076.428571428572,0.17130952380952347,8507870.016904503,35406693.19727891,502.87243902175453,110951537626878.95,9659831.0,3210990.66667,12195645658100.0,0.00625,0.000922619047619,1.95755385488e-06,19.0,3.09523809524,24.9433106576,28.196381353299998,0.020944180015,0.509773127289,23.369490124400002,0.0169728893609,0.366341661293,18.5216918562,4.46119838931e-06,0.0138748944143
Ses01M_script01_1_M041,23790.0,36.065625,35577588.92524375,3761.115384615385,-0.9190624999999998,3104019.6928922017,32115225.4866864,171.10053288010818,59977859167625.46,9921887.0,4696272.65385,12144699256000.0,0.00625,0.0021875,4.2743389423099996e-06,23.0,5.26923076923,43.273668639099995,27.4335687559,0.019770510887400002,0.5081572641250001,21.3236591149,0.0169214530571,0.308944493171,13.4261942164,2.77318227801e-06,0.0103527312606
Ses01M_script01_1_M042,5394.0,18.47875,3388296.3013402345,942.9130434782608,-0.8254076086956522,194816.23588240487,1131513.6880907374,42.219314439833404,285089838650.9751,10060552.0,6563493.52174,6095924177270.0,0.008125,0.0026358695652199996,4.2614307656e-06,64.0,9.717391304349999,194.15926276,23.4563425609,0.018622424961400003,0.354662609296,18.650347653599997,0.0155461551328,0.23380449496599998,4.40289737831,3.64239098564e-06,0.00255439274223
Ses01M_script01_2_F000,11928.0,32.14625,7240917.847360938,1811.892857142857,-0.8441071428571431,645222.5535356306,8423815.095663263,133.70296535794003,2221268694691.448,10178140.0,5947369.85714,11712741034700.0,0.0075,0.0024776785714299998,3.33376514668e-06,65.0,7.3571428571399995,165.72959183700002,28.1299063968,0.0195630434192,0.5102507295750001,20.3770533347,0.0165722296436,0.278239890912,7.6624529887,3.1326077045099997e-06,0.00593043115946
Ses01M_script01_2_F001,7590.0,15.80625,2356058.42728086,1083.4,-0.8346111111111112,253673.9188441667,1612687.9288888888,52.51241345987654,213320771698.2116,9604464.0,5652040.26667,7629806351870.0,0.005625,0.00251388888889,2.75154320988e-06,26.0,4.68888888889,39.7698765432,23.705418242399997,0.0183348596141,0.36727439625200003,19.7643746583,0.015546367257999998,0.259267161137,3.9101307684099997,6.45033984041e-06,0.00240599064832
Ses01M_script01_2_F004,32767.0,41.085625,261605300.8851234,8973.114285714286,-1.9037500000000007,25746380.883145183,106255602.72979592,348.1408407589285,2952079177838478.5,9312571.0,3787796.5142900003,14604672075400.0,0.006875,0.00182142857143,4.22704081633e-06,16.0,2.4,16.64,31.207657811199997,0.0208439470517,0.6236328170100001,23.8768826254,0.0164526100387,0.382083705233,22.106522147800003,5.819984810930001e-06,0.019905333239900003
Ses01M_script01_2_F005,32767.0,193.10625,484472094.259984,15761.083333333336,-6.995952380952379,64294754.95025962,174892358.14781746,3782.0593817101567,9298066323105596.0,9744922.0,2574218.11905,12660180678300.0,0.07375,0.00456845238095,8.967611784299999e-05,28.0,1.5833333333300001,12.6001984127,33.1297708974,0.023082600556900004,0.6967189604,26.6050071627,0.0180342871632,0.471156554526,26.9876992433,1.03719568038e-05,0.0263175221135
Ses01M_script01_2_F009,32767.0,64.701875,290141940.6524938,6937.308823529412,-6.221709558823527,18033565.93604433,94555347.47815745,1537.2862067798428,2579039312966331.0,11228296.0,3985261.42647,12200859599100.0,0.03125,0.00224264705882,1.63629974048e-05,30.0,3.5,42.8088235294,33.9625588288,0.023649233883099998,0.731447961198,23.1478499782,0.016839782448,0.36059421899000005,20.5068413709,5.5343852668099994e-06,0.0183697682594
Ses01M_script01_2_F011,32767.0,1161.201875,602174172.4473715,15736.553398058251,13.163828883495144,52425698.42701394,117878165.06268267,23978.357572115285,1.1119907892656184e+16,8625224.0,1121447.0,4257542711550.0,0.104375,0.004769417475729999,0.00027507577587400003,17.0,1.4757281553400001,8.03581864455,34.9389251189,0.026031574101299998,0.770430728523,27.255582369000003,0.018321216996599998,0.484656712949,11.670533394100001,8.657815468760001e-06,0.0124491974217
Ses01M_script01_2_F012,32767.0,248.96875,382773598.66323084,20011.30337078652,-3.7944733146067415,72357179.1700952,105137786.27875271,2726.605212701009,6498905638582807.0,4815328.0,448892.88764,1094663478370.0,0.04,0.00204353932584,3.4399263035e-05,8.0,1.0224719101100002,2.11185456382,32.6501964104,0.023254596311699998,0.67776186053,28.4932949435,0.0185505987543,0.523107324704,5.131659667809999,5.71904991933e-06,0.006118315644039999
Ses01M_script01_2_F013,32767.0,861.920625,619783801.0767437,24283.08695652174,80.31697010869564,161315600.0747259,100656267.81852554,63066.561203515055,3.453853775548486e+16,6553998.0,367322.934783,1527745739400.0,0.115,0.0184375,0.00112749235734,4.0,0.9565217391299998,1.12854442344,34.362156324299995,0.025494084245000003,0.746872379118,29.842468167,0.0199794707803,0.5754348045459999,10.9086864181,9.0886413567e-06,0.0130800996428
Ses01M_script01_2_M000,7386.0,29.439375,6267758.472574608,1528.2,-0.7945833333333335,514033.9013022571,3456604.6044444437,59.36055729166666,1532554189440.1309,9966005.0,5990601.77778,10188584577300.0,0.0075,0.00259722222222,3.90547839506e-06,51.0,7.77777777778,163.550617284,25.634101986799998,0.019404414159799998,0.419368589261,19.808026233499998,0.0156353645226,0.26281910591999996,6.85100850777,2.92610769996e-06,0.00451182578939
Ses01M_script01_2_M001,6193.0,21.97,2873333.3333984376,1298.887323943662,-0.7094982394366198,300012.6560243012,1829619.9591350919,66.15036787653742,391995239318.9108,10068001.0,6235156.60563,8637731589340.0,0.009375,0.0025176056338,3.8729294782800005e-06,95.0,9.60563380282,241.281095021,24.649454301,0.018907271291,0.388859534199,19.636904385799998,0.016255455569299998,0.257054901935,4.617340055080001,1.70533528356e-06,0.0028299031589099997
Ses01M_script01_2_M007,12175.0,14.538125,6489886.088275001,2480.52,-0.7799000000000003,1201376.995204656,9430130.009600002,88.37620133374998,4081448648434.491,10604751.0,5142316.24,13373808699300.0,0.006875,0.00205,4.2975e-06,40.0,6.28,91.8016,25.688600304899996,0.0191366677968,0.42634673319,20.5046021122,0.0165198083982,0.28443474070700003,12.3764504927,1.7951501547799998e-06,0.00844583274009
